SMILES,Predicted_KIBA_Score,PubChem_CID,Rank
"Fc1cc(cc2[nH]c(=O)n(-c3cncc4ccccc34)c(=O)c12)-c1ccccc1C#N |(2,-3.46,;.67,-2.69,;-.67,-3.46,;-2,-2.69,;-2,-1.15,;-.67,-.38,;-.67,1.15,;.67,1.92,;.67,3.46,;2,1.15,;3.33,1.92,;4.67,1.15,;6,1.92,;6,3.47,;4.67,4.23,;4.67,5.78,;3.33,6.55,;2,5.77,;2,4.23,;3.33,3.46,;2,-.38,;3.33,-1.15,;.67,-1.16,;-3.33,-3.46,;-4.67,-2.69,;-6,-3.46,;-6,-5.01,;-4.67,-5.77,;-3.33,-5.01,;-2,-5.78,;-.67,-6.55,)|",11.241609,171902811.0,8682
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O)C=O,11.241137,121855.0,8683
CC(C)(C)OC(=O)Nc1cccn([C@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C#N)c1=O |r|,11.241066,162478760.0,8684
CC(C)(C)C(NC(=O)C(Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21,11.241049,164885490.0,8685
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(C)=O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O |r|,11.241021,164628197.0,8686
"COc1cnc(C#N)c(c1)-c1cc2n(CCC#N)c(=O)n(-c3cncc4cnn(C)c34)c(=O)c2s1 |(-6.42,-3.7,;-5.65,-5.04,;-4.11,-5.04,;-3.34,-6.37,;-1.8,-6.37,;-1.03,-5.04,;.51,-5.04,;2.05,-5.04,;-1.8,-3.7,;-3.34,-3.7,;-1.03,-2.37,;-1.66,-.96,;-.52,.07,;-.52,1.61,;-1.85,2.38,;-3.18,1.61,;-4.52,2.38,;-5.85,3.15,;.82,2.38,;.82,3.92,;2.15,1.61,;3.48,2.38,;4.62,1.33,;6.09,1.79,;6.42,3.3,;5.29,4.34,;5.31,5.88,;3.85,6.37,;2.93,5.14,;1.44,5.53,;3.82,3.88,;2.15,.07,;3.48,-.7,;.82,-.7,;.5,-2.21,)|",11.240883,171903321.0,8687
OCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CC1)NC(=O)c1cc2cccc(F)c2[nH]1 |r|,11.240739,170431244.0,8688
"COc1ccc(C#N)c(c1)-c1cc2[nH]c(=O)n(-c3cncc4ccccc34)c(=O)c2cc1F |(-3.42,-14.37,;-3.42,-15.91,;-2.08,-16.68,;-2.08,-18.22,;-.75,-18.99,;.58,-18.22,;1.92,-18.99,;3.25,-19.76,;.58,-16.68,;-.75,-15.91,;1.92,-15.91,;1.92,-14.37,;3.25,-13.6,;3.25,-12.06,;4.58,-11.29,;4.58,-9.75,;5.92,-12.06,;7.25,-11.29,;8.58,-12.06,;9.92,-11.29,;9.92,-9.75,;8.58,-8.98,;8.58,-7.44,;7.25,-6.67,;5.92,-7.44,;5.92,-8.98,;7.25,-9.75,;5.92,-13.6,;7.25,-14.37,;4.58,-14.37,;4.58,-15.91,;3.25,-16.68,;3.25,-18.22,)|",11.240298,171903016.0,8689
CC(C)C[C@H](N(C)C(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)N1C[C@]2(C[C@H]1NC=O)C(=O)Nc1ccccc21,11.240082,164761299.0,8690
Ic1ccc2N(C\C=C\c3cc4ccccc4s3)C(=O)C(=O)c2c1,11.239929,44398231.0,8691
CC(C)C[C@H](NC(=O)OC1CN(C1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C=O,11.239903,164603056.0,8692
[Na+].[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O)C(C)(C)Oc1cccc(Cl)c1,11.239893,172676091.0,8693
Cc1ccn(C(CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C#N)c(=O)c1N |r|,11.239886,162479005.0,8694
OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(OC(=O)c4cc(O)c(O)c(OC(=O)c5cc(O)c(O)c(OC(=O)c6cc(CCc7ccccc7C(F)(F)F)n[nH]6)c5)c4)c3)c2)c1,11.239756,169489780.0,8695
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CCC(C)=O)C(C)=O,11.23964,162533906.0,8696
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2ccccc2[nH]1,11.239291,145343840.0,8697
Nc1ccc(Cl)cc1C#N,11.239134,80019.0,8698
Clc1ccc2NCCC3(CCCN(C3=O)c3cncc4ccccc34)c2c1,11.239007,156906664.0,8699
Cc1cc(O)cc(C)c1C[C@H](NC(=O)[C@H](N)CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,11.238609,11764719.0,8700
Cc1cc(-n2c(=O)c(Cc3cc(F)c(F)c(F)c3)c(N3CC4(CCOC4)C3)n(CC#N)c2=O)cc(=O)[nH]1,11.238458,176510589.0,8701
Clc1ccc2OCCC3(CCN(C3=O)c3cncc4ccccc34)c2c1,11.238403,169423227.0,8702
Cc1ccc(N)cc1I,11.23838,118889.0,8703
Oc1cc2CCNCC(c3ccccc3)c2cc1O,11.237874,1242.0,8704
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1)C=O,11.237856,171352116.0,8705
CC(C)C[C@@H](NC(=O)[C@H](NC(=O)COc1ccccc1)C(C)C)C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,11.237703,162533593.0,8706
"Clc1ccccc1C1CC2(C1)NC(=O)N(C2=O)c1cncc2nccn12 |(-.54,-5.24,;.99,-5.08,;1.89,-6.33,;3.42,-6.16,;4.05,-4.76,;3.15,-3.51,;1.61,-3.67,;.71,-2.43,;-.81,-2.19,;-.57,-.66,;.95,-.91,;-2.11,-.66,;-2.59,.8,;-4.05,1.28,;-1.34,1.71,;-.09,.8,;1.37,1.28,;-1.34,3.25,;-2.67,4.02,;-2.67,5.56,;-1.34,6.33,;-.01,5.56,;1.46,6.03,;2.36,4.79,;1.46,3.54,;-.01,4.02,)|",11.23752,166098660.0,8707
Cc1ccncc1N1CCN(C1=O)c1cccc(Cl)c1,11.237344,49872153.0,8708
Cc1cc(C)c(CN)c(=O)[nH]1,11.237195,71628814.0,8709
C[C@@H](NC(=O)c1cc(NC2CNC2)ccc1C)c1cccc(c1)-c1ccc(CN[C@@H]2CC[C@@H](O)C2)s1,11.237172,156907333.0,8710
Brc1ccc(cc1)C(=O)N1C[C@@H]2CCCC[C@@H]2C[C@H]1CNC(Cc1c[nH]cn1)C=O,11.236812,154732760.0,8711
Oc1ccc2c(ccc(NC(=O)c3cc(C=O)n4CCCCc34)c2c1)C#N,11.236626,,8712
CN1C(=O)C(=O)c2cc(ccc12)C(=O)N1CCOCC1,11.236027,72205170.0,8713
CN1CCCC11CCN([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C#N)C1=O,11.235699,162396208.0,8714
CC1(C)C[C@@H](C[C@H](NC(=O)[C@@H]2C[C@@]3(CN2C(=O)c2cc4cccc(Cl)c4[nH]2)CCCCC3)C#N)C(=O)N1 |r|,11.235566,166611612.0,8715
CN1CCC[C@@]11CCN([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C#N)C1=O,11.23551,164607422.0,8716
N#CCn1c(N2CC3(C2)CC(F)(F)C3)c(-c2ccc(F)c(Cl)c2)c(=O)n(-c2cncc(Cl)c2)c1=O,11.235496,172879835.0,8717
Cn1cnc2c1C(=O)N(C(=O)N2C)C,11.235428,2519.0,8718
"Clc1cccc(-c2ccnnc2)c1-c1ccc2c(c1)[nH]c(=O)n(-c1cncc3ccccc13)c2=O |(2.19,-20.28,;.85,-19.51,;-.48,-20.28,;-1.81,-19.51,;-1.81,-17.97,;-.48,-17.2,;-.48,-15.66,;.85,-14.89,;.85,-13.35,;-.48,-12.58,;-1.81,-13.35,;-1.81,-14.89,;.85,-17.97,;2.19,-17.2,;3.52,-17.97,;4.86,-17.2,;4.86,-15.66,;3.52,-14.89,;2.19,-15.66,;3.52,-13.35,;4.86,-12.58,;4.86,-11.04,;6.19,-13.35,;7.52,-12.58,;8.86,-13.35,;10.19,-12.58,;10.19,-11.04,;8.86,-10.27,;8.86,-8.73,;7.52,-7.96,;6.19,-8.73,;6.19,-10.27,;7.52,-11.04,;6.19,-14.89,;7.52,-15.66,)|",11.235416,171902695.0,8719
Cc1cc(cnc1F)-n1c(=O)n(CCC#N)c2cc(sc2c1=O)-c1ccccc1Cl,11.235369,171903369.0,8720
O=C(Sc1nc2ccccc2s1)c1ccc2ccccc2n1,11.235142,168289320.0,8721
CC1(C)OC2=C(C1n1cc(nn1)-c1ccccc1)C(=O)C(=O)c1ccccc21,11.235103,25105621.0,8722
"Cn1cc(c(n1)C#N)-c1cccc(Cl)c1-c1ccc2c(c1)[nH]c(=O)n(-c1cncc3ccccc13)c2=O |(-1.57,2.08,;-2.48,.83,;-2,-.63,;-3.25,-1.54,;-4.49,-.63,;-4.02,.83,;-5.96,-1.11,;-7.42,-1.59,;-3.25,-3.08,;-4.58,-3.85,;-4.58,-5.39,;-3.25,-6.16,;-1.91,-5.39,;-.58,-6.16,;-1.91,-3.85,;-.58,-3.08,;.75,-3.85,;2.09,-3.08,;2.09,-1.54,;.75,-.77,;-.58,-1.54,;.75,.77,;2.09,1.54,;2.09,3.08,;3.42,.77,;4.75,1.54,;6.09,.77,;7.42,1.54,;7.42,3.08,;6.09,3.85,;6.09,5.39,;4.75,6.16,;3.42,5.39,;3.42,3.85,;4.75,3.08,;3.42,-.77,;4.75,-1.54,)|",11.23508,171902855.0,8723
OC(=O)[C@@H]1CCCN1C(=O)CCC(=O)C(Cc1cccnc1)NC(=O)c1ccccc1,11.235008,44384993.0,8724
CNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1,11.234898,169423179.0,8725
"NC(=O)c1ccccc1-c1ccc2c(c1)[nH]c(=O)n(-c1cncc3ccccc13)c2=O |(1.92,-26.94,;1.92,-25.4,;3.25,-24.63,;.58,-24.63,;-.75,-25.4,;-2.08,-24.63,;-2.08,-23.09,;-.75,-22.32,;.58,-23.09,;1.92,-22.32,;3.25,-23.09,;4.58,-22.32,;4.58,-20.78,;3.25,-20.01,;1.92,-20.78,;3.25,-18.47,;4.58,-17.7,;4.58,-16.16,;5.92,-18.47,;7.25,-17.7,;8.58,-18.47,;9.92,-17.7,;9.92,-16.16,;8.58,-15.39,;8.58,-13.85,;7.25,-13.08,;5.92,-13.85,;5.92,-15.39,;7.25,-16.16,;5.92,-20.01,;7.25,-20.78,)|",11.234883,171902661.0,8726
O=C(N[C@@H](C[C@@H]1CCNC1=O)C#N)[C@@H](CC1CC1)N1CCc2cc[nH]c2C1=O,11.234839,157504083.0,8727
Fc1cc(F)cc(CN(C(=O)Cn2nnc3ccccc23)c2ccc(cc2)-c2c[nH]cn2)c1,11.234689,171770191.0,8728
OC1(CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F,11.234373,33630.0,8729
COc1cccc2N[C@@H](Cc12)C(=O)N[C@@H](CC1CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N,11.234247,162396293.0,8730
"O=C(NC1=CC=CC2C1OC(=CC2=O)c1nn[nH]n1)c1ccc(OCCCCc2ccccc2)cc1 |c:5,11,t:3|",11.234157,44267478.0,8731
CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O |r|,11.2338,73364.0,8732
Nc1ccc2cc(Br)ccc2c1,11.233486,348404.0,8733
"Cc1cccnc1CN1C(=O)NC2(CC(C2)C(C)(C)C)C1=O |(-5.7,.24,;-4.93,1.58,;-5.7,2.91,;-4.93,4.24,;-3.39,4.24,;-2.62,2.91,;-3.39,1.58,;-2.62,.24,;-1.08,.24,;-.18,1.49,;-.65,2.95,;1.29,1.01,;1.29,-.53,;1.53,-2.05,;3.05,-1.81,;2.81,-.29,;4.3,-2.71,;5.7,-2.09,;4.13,-4.24,;5.54,-3.62,;-.18,-1,;-.65,-2.47,)|",11.233482,166098688.0,8734
[H][C@@]12CCc3cc(ccc3[C@@]1(C)CCC[C@@]2(C)C(=O)OC)C(C)C |r|,11.232968,14697.0,8735
Oc1cc(O)c(Oc2cc(O)c3Oc4c(Oc5cc(O)cc(O)c5)c(O)cc(O)c4Oc3c2)c(O)c1,11.232901,10480940.0,8736
Clc1cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)cc(OC2CC(=O)N2)c1,11.232773,156907144.0,8737
O=C(N[C@H]1CC[C@@H]2SC[C@H](N2C1=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N)OCC1c2ccccc2-c2ccccc12 |r|,11.232698,162396271.0,8738
CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CN(CCCc1ccccc1)CC(=O)OC |r|,11.23267,67422530.0,8739
Cc1ccncc1NC(=O)Cc1cc(OC2CC(=O)N2)cc(c1)C#N,11.232372,154856931.0,8740
Clc1ccc(cc1Cl)N1CCN(C[C@@H]1C(=O)NCc1ccco1)C(=O)c1cc(=O)[nH]c(=O)[nH]1 |r|,11.23217,168271406.0,8741
CN1CCCC11CCN([C@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C#N)C1=O,11.231897,166178095.0,8742
CC(NC(=O)c1cc(ccc1Cl)N(C)C1CNC1)c1csc2ccccc12,11.231888,171990643.0,8743
Cc1cccc(C)c1NC(=O)CN1CCNCC1,11.231799,2608606.0,8744
"Cc1ncccc1-c1cccc(Cl)c1-c1ccc2c(c1)[nH]c(=O)n(-c1cncc3ccccc13)c2=O |(-6.67,-1.54,;-5.33,-.77,;-5.33,.77,;-4,1.54,;-2.67,.77,;-2.67,-.77,;-4,-1.54,;-4,-3.08,;-5.33,-3.85,;-5.33,-5.39,;-4,-6.16,;-2.67,-5.39,;-1.33,-6.16,;-2.67,-3.85,;-1.33,-3.08,;,-3.85,;1.33,-3.08,;1.33,-1.54,;,-.77,;-1.33,-1.54,;,.77,;1.33,1.54,;1.33,3.08,;2.67,.77,;4,1.54,;5.33,.77,;6.67,1.54,;6.67,3.08,;5.33,3.85,;5.33,5.39,;4,6.16,;2.67,5.39,;2.67,3.85,;4,3.08,;2.67,-.77,;4,-1.54,)|",11.231715,171902908.0,8745
"COc1ccc(C#N)c(c1)-c1ccc2c(c1)[nH]c(=O)n(-c1cncc3ccccc13)c2=O |(-6.67,-1.16,;-6.67,-2.7,;-5.33,-3.47,;-5.33,-5.01,;-4,-5.78,;-2.67,-5.01,;-1.33,-5.78,;,-6.55,;-2.67,-3.47,;-4,-2.69,;-1.33,-2.7,;,-3.47,;1.33,-2.7,;1.33,-1.15,;,-.38,;-1.33,-1.15,;,1.16,;1.33,1.93,;1.33,3.47,;2.67,1.16,;4,1.93,;5.33,1.16,;6.67,1.93,;6.67,3.47,;5.33,4.24,;5.33,5.78,;4,6.55,;2.67,5.78,;2.67,4.24,;4,3.47,;2.67,-.38,;4,-1.15,)|",11.231706,171902896.0,8746
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N,11.231682,169283849.0,8747
CC(C)C[C@H](N[C@@H](Cc1cncn1Cc1ccc(cc1)[N+]([O-])=O)C(O)=O)C(O)=O |r|,11.231675,24776240.0,8748
CCCOc1ccc(N)cc1,11.231523,78221.0,8749
OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(OC(=O)c4cc(O)c(O)c(OC(=O)c5cc(O)c(O)c(OC(=O)c6cc(CCc7ccc(F)cc7)n[nH]6)c5)c4)c3)c2)c1,11.231478,169489777.0,8750
CNc1cncc(C(=O)N2CC(Nc3c(C(=O)N4CCN(CC5CC5)CC4)cc(Br)cc3[N+](=O)[O-])C(F)(F)C2)c1,11.231478,175680694.0,8751
O=C(N1CCNCC1)c1ccco1,11.231437,550206.0,8752
"O=c1[nH]c2cc(ccc2c(=O)n1-c1cncc2ccccc12)-c1ccccc1 |(.67,3.08,;.67,1.54,;-.67,.77,;-.67,-.77,;-2,-1.54,;-2,-3.08,;-.67,-3.85,;.67,-3.08,;.67,-1.54,;2,-.77,;3.33,-1.54,;2,.77,;3.33,1.54,;4.67,.77,;6,1.54,;6,3.08,;4.67,3.85,;4.67,5.39,;3.33,6.16,;2,5.39,;2,3.85,;3.33,3.08,;-3.33,-3.85,;-4.67,-3.08,;-6,-3.85,;-6,-5.39,;-4.67,-6.16,;-3.33,-5.39,)|",11.231233,171902620.0,8753
Brc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1,11.230949,3008304.0,8754
CC[C@H](C)[C@H](NC(=O)C(F)(F)C(F)(F)F)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,11.230942,168917325.0,8755
Fc1c(Cl)cccc1CN(C(=O)Cn1nnc2ccccc12)c1ccc(cc1)-c1c[nH]cn1,11.230741,171770259.0,8756
CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(F)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,11.23073,172459665.0,8757
O=C(NCCOc1ccccc1)c1cc(=O)[nH]c2ccccc12,11.230644,156907207.0,8758
COc1ccccc1NC2CN(C2)C(=O)C3=CC(=O)Nc4c3cccc4,11.23063,156907028.0,8759
Clc1cccc(Cl)c1C(=O)Nc1cn[nH]c1C(=O)NC1CCNCC1,11.230554,11338033.0,8760
Clc1ccc(\C=C\C(=O)N[C@@H](CC2CC2)C(=O)NC(C[C@@H]2CCNC2=O)C(=O)C(=O)NC2CC2)c(Cl)c1,11.230364,164532136.0,8761
"Clc1ccccc1-c1cc2[nH]c(=O)n(-c3cnccc3N3CCNCC3)c(=O)c2s1 |(4.35,-18.83,;2.81,-18.83,;2.04,-20.17,;.5,-20.17,;-.27,-18.83,;.5,-17.5,;2.04,-17.5,;2.81,-16.17,;2.19,-14.76,;3.33,-13.73,;3.33,-12.19,;4.66,-11.42,;4.66,-9.88,;6,-12.19,;7.33,-11.42,;8.42,-12.51,;9.91,-12.11,;10.31,-10.62,;9.22,-9.53,;7.73,-9.93,;6.64,-8.84,;7.04,-7.35,;5.95,-6.27,;4.46,-6.66,;4.07,-8.15,;5.15,-9.24,;6,-13.73,;7.33,-14.5,;4.66,-14.5,;4.34,-16,)|",11.230324,171902708.0,8762
Oc1cccc(CCC(=O)N2C[C@@H]3CCC[C@H]3C2C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)c1,11.23022,163407689.0,8763
CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C |r|,11.230157,6476897.0,8764
Cc1ccn([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C#N)c(=O)c1N |r|,11.230047,162102030.0,8765
CO[C@@H]1C[C@H](N(C1)C(=O)c1cc2c(OC)cccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N |r|,11.230035,162396250.0,8766
Fc1ccc2c(NC(=O)C3CN(CC(=O)NCC4CC4)C(=O)c4ccc(Cl)cc34)cncc2c1,11.230009,169423250.0,8767
"FC(F)(F)Cn1ncc2c(cncc12)-n1c(=O)[nH]c2cc(sc2c1=O)-c1ccccc1Cl |(5.06,8,;4.03,6.85,;2.53,7.17,;3.56,8.32,;4.51,5.39,;3.48,4.25,;1.95,4.41,;1.32,3,;2.47,1.97,;2.47,.43,;3.8,-.34,;5.13,.43,;5.13,1.97,;3.8,2.74,;1.13,-.34,;-.2,.43,;-.2,1.97,;-1.54,-.34,;-1.54,-1.88,;-2.68,-2.91,;-2.05,-4.32,;-.52,-4.16,;-.2,-2.65,;1.13,-1.88,;2.47,-2.65,;-2.82,-5.65,;-4.36,-5.65,;-5.13,-6.99,;-4.36,-8.32,;-2.82,-8.32,;-2.05,-6.99,;-.51,-6.99,)|",11.229864,171903061.0,8768
COc1cccc(CCC(=O)N2C[C@@H]3CCC[C@H]3C2C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)c1,11.229654,163407694.0,8769
CC(C)(C)OC(=O)Nc1cccn([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C#N)c1=O,11.229475,161675005.0,8770
Cc1ccncc1CC(=O)Nc2cccc3c2CNCC3,11.229301,154865604.0,8771
CC(C)(C)[C@H](NC(=O)Cc1ccccc1)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N)C2(C)C,11.229272,162712499.0,8772
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(=O)c1c(C)nn(C)c1C |r|,11.2291565,162396363.0,8773
COc1cccc2[nH]c(=O)cc(C(=O)N[C@@H]3CCN(C3)c3c(nc(Cl)cc3C(=O)N3CCOCC3)C3CC3)c12 |r|,11.229091,171918897.0,8774
C[C@H](NC(=O)C(N(C(=O)c1ccco1)c1ccc(cc1)C(C)(C)C)c1cccnc1)c1ccccc1 |r|,11.229053,168269081.0,8775
"Cc1cccc(-c2ccccc2)c1-c1ccc2c(c1)[nH]c(=O)n(-c1cncc3ccccc13)c2=O |(-2,-6.16,;-3.33,-5.39,;-4.67,-6.16,;-6,-5.39,;-6,-3.85,;-4.67,-3.08,;-4.67,-1.54,;-3.33,-.77,;-3.33,.77,;-4.67,1.54,;-6,.77,;-6,-.77,;-3.33,-3.85,;-2,-3.08,;-.67,-3.85,;.67,-3.08,;.67,-1.54,;-.67,-.77,;-2,-1.54,;-.67,.77,;.67,1.54,;.67,3.08,;2,.77,;3.33,1.54,;4.67,.77,;6,1.54,;6,3.08,;4.67,3.85,;4.67,5.39,;3.33,6.16,;2,5.39,;2,3.85,;3.33,3.08,;2,-.77,;3.33,-1.54,)|",11.22905,171902691.0,8776
C[C@H](O)[C@H](NCP(O)(O)=O)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,11.228804,44325095.0,8777
C[C@H](Cn1cnc2c1ncnc2N)OCP(=O)(O)O,11.228348,464205.0,8778
O=CC(Cc1c[nH]cn1)NC[C@H]1C[C@@H]2CCCC[C@@H]2CN1C(=O)c1ccc(cc1)-c1ccccc1,11.228241,154732758.0,8779
c1cc(cc(c1)F)COc2cc(cc(c2)Cl)C3=CC(=CN(C3=O)c4cccnc4)C5=CNC(=O)NC5=O,11.228073,171664558.0,8780
CN1CCCC11CCN([C@@H](CC2CC2)C(=O)N[C@@H](C[C@H]2CCNC2=O)C#N)C1=O |r|,11.228056,162396210.0,8781
CC(C)C[C@H](NC(=O)[C@H](CN1CCOCC1)NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC(C)C,11.227995,134313939.0,8782
CC1(C)CC(C[C@H](NC(=O)[C@@H](CC2CC2)NC(=O)c2cc3cccc(Cl)c3[nH]2)C#N)C(=O)N1 |r|,11.227891,166611625.0,8783
CC(OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)C[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,11.2277565,154732786.0,8784
O=C(Nc1cccnc1)N1CCC(CN2CCc3ccccc23)CC1,11.227685,132292190.0,8785
COc1ccc(Cl)cc1CN(C(=O)Cc1cncc2ccccc12)c1ccc(cc1)-c1c[nH]cn1,11.227461,,8786
Cc1cc(N)c(Cl)cc1F,11.227286,2724818.0,8787
"OC(=O)CNc1ccc2CCC(C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)n2c1=O |r,w:11.11|",11.2272005,162396285.0,8788
FC1(F)CC2(C1)CC(N(C2)C(=O)c1cc2cccc(Cl)c2[nH]1)C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C#N,11.22686,162396323.0,8789
Nc1ccc(cc1N)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O,11.226422,11751391.0,8790
COc1ccccc1CNC(=O)CSc1c[nH]c2c(cccc12)-c1ccccc1,11.226186,164609074.0,8791
Cc1cc(no1)C(=O)N[C@@H](CC1CCC1)C(=O)NN(C[C@H]1CCNC1=O)C(=O)[C@H](F)Cl,11.226149,162680159.0,8792
N#CCn1c(N2CC3(C2)CC(F)(F)C3)c(-c2ccc(F)c(Cl)c2)c(=O)n(-c2cncc(OC(F)F)n2)c1=O,11.226131,176510773.0,8793
CC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)c1nc2ccccc2s1,11.22603,135169329.0,8794
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NN(CCC(N)=O)C(=O)[C@H](F)Cl,11.225937,162680098.0,8795
[Na+].CC(C)C[C@H](NC(=O)OCC(C)(C)[S+]([O-])c1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O,11.225937,172676081.0,8796
O=C(Nc1cccc(c1)C#Cc1ccccn1)c1ccc(cc1)N1CC2(CCC2)C1=O,11.225887,168817131.0,8797
C[n+]1c2cc(N)ccc2cc2ccc(N)cc12,11.225837,2016.0,8798
CC(NC(=O)c1cc(NC2CNC2)ccc1C)c1cccc2[nH]c3ccccc3c12,11.225795,164866127.0,8799
OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(OC(=O)c4cc(O)c(O)c(OC(=O)c5cc(O)c(O)c(OC(=O)CC6CCCCC6)c5)c4)c3)c2)c1,11.225698,164820033.0,8800
"COc1ccc(C#N)c(c1)-c1cc2[nH]c(=O)n(-c3cncc4ccccc34)c(=O)c2cc1F |(-7.11,-.4,;-7.11,-1.94,;-5.78,-2.71,;-5.78,-4.25,;-4.44,-5.02,;-3.11,-4.25,;-1.78,-5.02,;-.44,-5.79,;-3.11,-2.71,;-4.44,-1.94,;-1.78,-1.94,;-1.78,-.4,;-.44,.37,;-.44,1.91,;.89,2.68,;.89,4.22,;2.22,1.91,;3.56,2.68,;4.89,1.91,;6.22,2.68,;6.22,4.22,;4.89,4.99,;4.89,6.53,;3.56,7.3,;2.22,6.53,;2.22,4.99,;3.56,4.22,;2.22,.37,;3.56,-.4,;.89,-.4,;.89,-1.94,;-.44,-2.71,;-.44,-4.25,)|",11.225512,171903016.0,8801
Cc1ccc(c(F)c1F)-c1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,11.22535,154873529.0,8802
